SMILES,"LogS_1,2-dichloroethane","LogS_1,4-dioxane",LogS_2-butanone,LogS_2-ethoxyethanol,LogS_2-methoxyethanol,LogS_2-propoxyethanol,LogS_DMAc,LogS_DMF,LogS_DMSO,LogS_MTBE,LogS_NMP,LogS_THF,LogS_acetic acid,LogS_acetone,LogS_acetonitrile,LogS_benzene,LogS_chlorobenzene,LogS_chloroform,LogS_cyclohexane,LogS_cyclohexanone,LogS_dichloromethane,LogS_diethyl ether,LogS_ethanol,LogS_ethyl acetate,LogS_ethyl formate,LogS_ethylene glycol,LogS_isobutanol,LogS_isobutyl acetate,LogS_isopentanol,LogS_isopropanol,LogS_isopropyl acetate,LogS_methanol,LogS_methyl acetate,LogS_n-butanol,LogS_n-butyl acetate,LogS_n-heptane,LogS_n-heptanol,LogS_n-hexane,LogS_n-hexanol,LogS_n-octanol,LogS_n-pentanol,LogS_n-pentyl acetate,LogS_n-propanol,LogS_n-propyl acetate,LogS_propylene glycol,LogS_sec-butanol,LogS_tetrachloromethane,LogS_toluene,LogS_transcutol,LogS_water
O=Cc1cc(Br)c(O)c(Br)c1,,-0.7681371907134007,,,,,,-0.803388302523287,-0.8954239048789102,,,,,,-1.2033311749114095,,,,-2.4227067115869527,,,,-1.148176166066342,-1.0600404366797629,,-1.1453100579518856,-1.2081719157486532,,,-1.2123979753724912,,-1.1380597852774332,,-1.1634132802721155,,,,,,-1.1089678383203898,-1.0272657010412631,,-1.1733156072002693,,,,,,,-2.243530390833379
O=Cc1cc(C=O)cc(C=O)c1,,-0.7083189361389605,,,,,,,,,,,,-0.7408674701572504,-0.8649986637485668,,,,,,,,-1.365611036560015,,,,-2.367895174307948,,,-2.101636116412682,,-0.8545772605505834,,-2.0247772610895374,,,,,,,-1.7674564249396751,,-1.7570074554488573,,,-2.184297337451087,,,,-2.3118914584277976
O=Cc1cc([N+](=O)[O-])ccc1O,,-0.4634130127511262,,,,,,,,,,,,-0.3164174070938001,-0.6721767806594842,,,,,-0.7701103674967285,,,-1.150186540800563,-0.6068696714706221,,,,,,-1.4269591014046883,,-0.8491036037990222,,-1.69416111061182,,,,,,,,,-1.478496557718785,,,,,-0.8273851556957158,,-2.3812606070605646
O=Cc1ccc(C(=O)O)cc1,,,,,,,,,,,0.0114803110754647,,,,,,,,,,,,-0.6984018689547214,,,,,,,-1.0188908829466463,,-0.6035678259126409,,,,,,,,,,,,,,,,,,-2.69828834851421
O=Cc1ccc(C=O)cc1,,,-0.0538192910817201,,,,,0.235092304933211,,,0.2985186379402064,,,-0.0034571675384637,-0.0130107674989212,,,,,,,,-0.5352059953236751,-0.1869725151696338,,,,,-0.675114017212127,-0.9682984715744956,,,,-0.688783122903183,,,,,,,,,-0.6166256917759773,,,,,,,
O=Cc1ccc(O)c(Br)c1,,-0.6474733321597436,,,,,,-0.5758018617521569,-0.5955201666540934,,,,,,-0.6705885276003524,,,,-2.3541214881620576,,,,-0.694991327841017,-0.8069947123914983,,-0.7863974044108305,-0.7680775557312319,,,-0.7890897996710484,,-0.6584700466026812,,-0.7289989843463064,,,,,,-0.9066387527478942,-0.7693771851064014,,-0.7288953060679003,,,,,,,-2.1930287404436912
O=Cc1ccc(O)cc1,,-0.0067458315338205,0.1953199649998968,,,,,0.3559347743653833,,,,,,0.2713834047608766,0.0606757488300403,,,,,,,,0.1833519621279371,0.1348714815526608,,,,,,0.1495259469837462,,0.2487754062390014,,0.0671668304013389,,,,,,,,,0.1379780040924354,,,,,-1.8148298443983533,,
O=Cc1ccc([N+](=O)[O-])cc1,,,0.008009239544682,,,,,0.4255812364084011,,,,,,0.2144556935717759,0.2197479187592409,,,,,,,,-0.3312876061390061,-0.1010712667283906,,,,,,-1.111047643783604,,0.1945509455468809,,-0.6989970415949046,,,,,,,,,-0.530736479626548,,,,,-0.3543927148790847,,
O=Cc1ccc2ccccc2c1,,,,,,,,,,,,,,,,,,,,,,,-0.1726392885547216,,,,,,,-0.2588034025650464,,-0.3890260051464598,,-0.314309538131019,,-0.9428275861910772,,-1.003799642108757,,,,,,,,,,,,
O=Cc1cccc([N+](=O)[O-])c1,,,,,,,,1.1192571220550849,,,,,0.5192282048541629,0.8836887884513157,0.9900269934517946,,,,-1.6519064106640542,,,,0.2605592364585862,0.6753973432328383,,,,,,-0.6292254623707153,,0.8697371649573731,,-0.2132283098552944,,,,,,,,,-0.0318979951622348,,,,,0.4851970628502322,,
O=P(CCCO)(CCCO)CCCO,,,,,,,,,,,,,,-2.0209423932922,,,,,,,,,-0.4040089005553749,,,,-0.8726745795231117,,,-0.6883789499440177,,0.1349459994903865,,-0.917899209545694,,,,,,,,,-0.2926125270884072,,,,,,,
O=P(NC1CCCCC1)(Oc1ccccc1)Oc1ccccc1,,,,,,,,,,,,0.3966036157395191,,-0.203969641707769,-0.6527204184004332,-0.0275516169620243,,0.511963191576598,,,0.4580506387825033,,-0.1956845930216089,-0.4929255585233313,,,,,,,,0.0245308610755217,,,,,,,,,,,,,,,,-0.2704115691595959,,
O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,,,,,,,,,,,,0.1252120412612297,,-0.1964820094296445,-0.5441242600166002,,,0.1815076940435035,,,0.0858948320088234,,,-0.6831707270975819,,,,,,,,-0.5565764483441806,-0.5204339828340685,,,,,,,,,,,,,,,-0.985916867602742,,
O=P(O)(CO)c1ccccc1,,,-1.7754574996906798,-0.3015806108138292,,,,,,,,,,-1.6893880744362697,,-1.994153788974683,,,-1.9918961820540304,,-2.0210556582322057,-1.9627160079799515,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9846228119888176,,
O=P(O)(O)c1ccccc1,,0.4882289671602831,,0.7244513038671926,0.8731961783270359,0.5328753017571999,,,,,,,,0.3958027001936886,-0.4915263444264932,,,-1.7765174940832282,,,,,0.8944755712869897,-1.1856792395964957,,,,,,0.6992533495773197,,1.0737544789922835,,0.517680009946348,,,0.122057117522068,,0.2287052244295055,-0.0075696833175614,0.3613198592885592,,0.8297360516241256,,,,,,,
O=P(O)(c1ccccc1)c1ccccc1,,,,-1.128148599344757,,,,,,,,,-1.1263244966350503,-2.1583964325614904,,-2.10337737773813,,,,,,,-0.8739030141028526,-2.274235115202917,,,,,,-1.1798963199264991,,,,,,,,,,,,,,,,,,-2.336079991650788,,
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,,,,,,,,,,,,-1.8726024615325545,,-2.2386510731144247,,-1.5198368794896486,,-0.7766279251226033,,,-0.94268494814056,,-2.070779011574784,-2.073370716994173,,,,,,,,-3.09122604408659,,,,,,,,,,,,,,,,-2.3221443651490685,,
O=P([O-])([O-])OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O.[Na+].[Na+],,,,,,,,,,,,,,-2.760778985048901,,,,,,,,,-1.7874354199349043,,,,,,,,,-1.2649505470025648,,,,,,,,,,,,,,,,,,-0.1254240425007178
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,,,,-0.9524279574930928,,,,,,,,,,-1.6263266371960052,,,,,,,,,-1.0073041937821112,,,,,,,,,-0.8094540173340237,,,,,,,,,,,,,,,,-2.1753021875318974,,-2.215740756945177
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,-0.1838474501723437,,,,,,,,-0.6200927921261793,,,,,,,,,,,,,,,,,,,,,,,,-0.5508279491355804,,
O=P1(C(Nc2ccccc2)c2ccccc2)OCC2(CO1)COP(=O)(C(Nc1ccccc1)c1ccccc1)OC2,-2.751280309979911,-2.930352582724004,,,,,,,,,,-1.2766107115762315,-2.699165774373152,-2.8247476951654966,-3.066742387816196,-3.1425717606213457,,,,,-2.3785154425370907,-2.915718860773579,-3.067037427834389,,,,,,,-2.690606735007924,,,,,,,,,,,,,,,,,,-1.8489234965585404,,
O=P1(O)OCC2(CO1)COP(=O)(O)OC2,,-2.53230365840984,-2.173788784262564,,,,,,,,,,-2.527033046139184,-1.263970795727774,,-2.4572909934467644,,-2.2413132498075927,-2.82957737875076,,-2.3739487099597856,-2.2904350361768886,,-2.0980903731519764,,,,,,,,,,,,,,,,,,,,,,,,-2.3635358309124377,,
O=P1(O)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,,,,,,,,,,,,,,,,,,,,,,,-1.0989041390966492,-2.470821500662841,,,-1.3834084849706036,,,-1.333110926606867,,-1.065071031642789,,-1.1082386132567306,,,,,,,,,-1.147184914288911,,,,,,,
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,,-1.8092532982331249,-1.3494027604784,-1.4729116156849322,,,,,,,,-1.18835473494029,,-1.490358739588912,-1.5262390050058,-1.8727285016601487,,-1.5530991055647607,,,-1.7933657151589446,-1.7618405448979506,-1.6343274360287283,-1.960728699434276,,,,,,,,-1.173430868962151,,,,,,,,,,,,,,,,-1.967652922234162,,-2.110241914082404
O=P1(c2cc(O)ccc2O)Oc2ccccc2-c2ccccc21,,,,-2.03364402285997,,,,,,,,,,-1.6801369205364574,,,,,,,,,-1.4533840688833652,,,,,,,,,-1.5776889206025926,,,,,,,,,,,,,,,,,,
O=P12OCC(CO)(CO1)CO2,,,,,,,,,,,,,,-0.9147746215840428,-0.7381969403579497,,,-1.9904852748315232,,,,,-1.0137144110290557,-2.0263898588293485,,,,,,-1.5023030310711762,,-0.4365839202710053,,,,,,,,,,,-1.5721553703365454,,,,,,,
O=S(=O)(NCl)c1ccccc1.[Na],,,,,,,,,,,,,,,,,,,,,,,-0.3324092590089513,,,,,,,,,,,,,,,,,,,,-0.9793069851430904,,,-1.3783922034370235,,,,-0.1466960330172448
O=S(=O)(Nc1ccc(Br)cc1Br)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.876105773789418,,-1.637250198604048,,,,,,,,,,-5.10505136587723
O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.982498668520701,,-0.5569733757056674,,,,,,,,,,-4.032029760588902
O=S(=O)(Nc1cccc(Cl)c1Cl)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.427233360079433,,-1.0445490522408347,,,,,,,,,,-4.646679431648042
O=S(=O)(Nc1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1148545909203724,,-0.6600923496099549,,,,,,,,,,-3.328428394510351
O=S(=O)(Nc1ccccc1Cl)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.23103697963331,,-1.64206651637941,,,,,,,,,,-4.318319618079372
O=S(=O)(Nc1cccnc1Cl)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.699252660076122,,-2.020302070704977,,,,,,,,,,-3.7631838229107673
O=S(=O)(Nc1ncccc1Cl)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.30096535952988,,-1.748459749428837,,,,,,,,,,-3.189148828908782
O=S(=O)([O-])C(F)(F)F.c1ccc2sc[nH+]c2c1,,,,,,,,,,,,,,,,,,,,,,,0.2889447116614598,,,,-0.2483314724590501,,,-0.010627201511401,,0.4707925503238718,,-0.1543383109089691,,,,,,,,,-0.0464095881261555,,,,,,,
O=S(=O)([O-])NC1CCCCC1.[Na+],,,,,,,,-2.5562144528562905,-1.8521093013218328,,,,-1.1872520965360596,,,,,,,,,,,,,,,,,,,-1.1099774985102422,,,,,,,,,,,,,,,,,,0.0060109716984256
O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1.[Na+].[Na+],,,,,,,,-0.4470909007334683,-1.1608979830583674,,,,-1.613136264709686,,-2.7229957915787,,,,,,,,-1.7264306278758017,,,,,,,,,-0.6236541695697301,,-2.9636701672020584,,,,,,,,,-2.574862073183085,,,,,,,0.0849603012928199
O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N6CCOCC6)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)nc(N3CCOCC3)n2)cc1.[Na+].[Na+].[Na+].[Na+],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2602239777553772
O=S(=O)([O-])c1ccc2cc(S(=O)(=O)[O-])ccc2c1.[Na+].[Na+],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6908627078769913
O=S(=O)([O-])c1ccc2ccc(S(=O)(=O)[O-])cc2c1.[Na+].[Na+],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0487210830886651
O=S(=O)([O-])c1ccc2ccccc2c1.[Na+],,-2.252165564119325,,,,,,,,,,,,-3.250271409843408,,,,,,-2.927290692307249,,,-2.12605441042044,-2.591267464690411,,,,,,-3.4765924162561856,,,,,,,,,,,,,,,,,,,,-3.780739863307189
O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12.[Na+].[Na+],,,,,,,,,,,,,,-3.093997128178316,,,,,,,,,-2.7249837234274388,,,,,,,-3.129281314401907,,-2.262656442974283,,,,,,,,,,,,,,,,,,-0.4310810654011113
O=S(=O)([O-])c1cccc2ccccc12.[Na+],,-2.0712526791053563,,,,,,,,,,,,-2.5715723137368576,,,,,,-2.332674530727005,,,-1.941157695925928,-3.0186113645694523,,,,,,-2.444360174930723,,,,,,,,,,,,,,,,,,,,-0.1774427033399497
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,,,0.1936248197538788,,,,,0.493865022776675,,,,,,-0.6300434967257874,-0.3864230010147588,,,,,0.3002164819489255,,,-2.111241450869448,-1.0110575513527549,-0.7818603131652522,,-2.4734026294947578,,,-2.484227454022519,-0.611365477014446,-2.0009708555073527,,-2.282547267419773,,,,,,,,,-2.243249543279962,,,0.0384602859284131,,,,
O=S(=O)(c1ccc(O)cc1)c1ccccc1O,,-0.3850180475373896,0.145641439016677,,,,,,,,,,,0.2593565431922358,-0.5187497485740153,,,,,,,,0.1412521830944325,-0.3005087913359538,,,,,,0.0553750892227417,,0.2304780097694942,,-0.129953394475261,,,,,,,,,,,,,,,,
O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,-1.613123666619388,,,,,,,-1.3536541636748425,,-1.917394812056557,,,,,,,,,,,-1.1270623252279546,,,,,,,-3.4816738822595608
O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,,,,,,,,-0.7946166345408712,,,,,,-2.313533428598014,-2.727857222308356,,,,,,,,-3.008456442926896,-3.229781684327973,,,-3.51304383163226,,,-3.363287421899156,,-2.6626713958302,-3.1624160727045303,-3.390873862657579,,,,,,,,,-3.3237296244500696,,,,,,,-2.710224707451588
O=[N+]([O-])N(CCO)CCO.O=[N+]([O-])O.O=[N+]([O-])O,1.1445123629225482,0.738899080502568,,,,,,,-0.0212264116564412,,,,,0.8092268503475195,0.939851827002272,,,,,,0.2803249673716854,,-0.8871153500832872,0.4322267996158523,,,,,,,,-0.7234108054921805,,,,,,,,,,,,,,,,-0.7695126082222552,,
O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],,,,,,,,0.1464500978835433,,,0.4329278889984805,,,,,,-2.5989344122319986,-3.0859501661809663,-3.274064209826702,0.2624189460500093,,,-1.979367033757928,0.0496488966851053,,-2.1301377931191903,,,,-2.6266176820750293,,-1.3465556052501113,,-2.6605495329463618,-0.1657084445566717,,,,,,,,-2.4969882239489354,,-2.5689644015397635,,,-2.8576328446544874,,
O=[N+]([O-])N1CC([N+](=O)[O-])([N+](=O)[O-])C1,,,,,,,,,,,,,,,,,,,,,,,-0.629968598353204,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,,,,,,,,,,,0.3014173425165636,,,-0.5723234121878751,,,,,,-0.5387614974423002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,,,-1.4913747927312508,,,,-0.2156152565040608,-0.976668579562191,0.1186647653075658,,-0.1705958247134508,,,-1.212347917597398,-1.3417844219573876,,,,,-1.045161247671017,,,,-1.872266209878047,,,,,,,,-0.691069684761631,,,,,,,,,,,,,,,,,,-0.5090587943991461
O=[N+]([O-])N1CN2CN(C1)CN([N+](=O)[O-])C2,,,,,,,,,-4.831256527050135,,,,,-5.964243125659983,-5.469188537218129,,,,,,,,,,,,,,,,,-6.844295384134568,,,,,,,,,,,,,,,,,,
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,-0.90248497348667,,-0.7443472199622329,,,,,,,,,,,-0.7826534637272459,,,,-0.9712949660687942,,,-0.6814684055990547,,-2.041605034281906,-1.5579927448066313,,,,,,,,-1.5562829093977415,-1.3297412820444483,-2.359432652320222,-1.943317787291465,,,,,,,,-2.197225596925948,,,,,,,-3.122867535358725
O=[N+]([O-])c1c[nH]cn1,,-2.326657513194476,,,,,,-0.4903803527373503,,,-0.2490950150622336,,,-1.6760428044455264,-1.9619932011498409,-2.4557344034187043,,,,,,,-1.1936147602646645,-2.21032435262089,,,,,,,,-0.8577166019562618,,-1.1433424095637188,,,,,,,,,,,,,,-2.627044842709446,,
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nnc(-c3nnc(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])o3)o2)c([N+](=O)[O-])c1,-2.878485602663876,-1.2625593879371828,,,,,,,,,,-1.5505161581520397,-2.0336849628713574,,-2.6371292046766444,-2.7988835069151508,,,,,,,-2.7414975289511974,-2.691154835759172,,,,,,-2.3013113054184853,,-2.984063344665313,,,,,,,,,,,-2.7555292844835053,,,,,,,
O=[N+]([O-])c1cc([N+](=O)[O-])c(/C=C/c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,,,,,,,,-1.6461317710240002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c(Cl)c1Cl,0.1863125135011869,,,,,,,0.6380174419926149,0.64361213286274,,0.6932648728539598,,,0.4128495518803819,0.2230392038299056,,,0.1326004184134905,,,0.3098907774144237,,-1.0802504332985614,0.2427125124523907,,,,,,-1.5013125241631216,,-0.8902786901024746,,-1.328869688371281,,,,,,,,,,,,,-0.8502571943871994,0.3819606737294914,,
O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,-0.4520919969192339,,,,,,,0.4647311471954491,0.3673533987819846,,0.5194178985247062,,,0.1170599021055656,-0.0362802549714673,,,-0.9376910763884544,,,-0.5170096900496881,,-1.4294963811486516,-0.0429480108578528,,,,,,-2.034220574313547,,-1.1165623016613353,,-1.884736184079536,,,,,,,,,,,,,-1.851412301690876,-0.135671512980795,,
O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)cc1Cl,0.3027587697334636,,,,,,,0.7148324640886279,0.5237814205824562,,0.7698701959156219,,,0.4962629717267893,0.4467587730775674,,,0.1793048927166682,,,0.3983184751036112,,-0.91865554883224,0.3185286973319108,,,,,,-1.3767626517633047,,-0.6379040653643422,,-1.1660907522890036,,,,,,,,,,,,,-0.7948867215887842,0.3731753749438936,,
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,,,,,,,-0.7988238681780194,-0.9752139350207168,-1.5785713066159273,,,,,-2.7261543178768464,,,,,,,,,,-3.0228998719155897,,,,,,,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c(Cl)c1O,,,,,,,,,,,,,-0.9453523288819372,,,,,,,,,,-1.2949847329925075,-0.3215645770727353,,,,,,,,-1.3746977601834582,,,,,,,,,,,,,,,,,,-2.714125290366609
O=[N+]([O-])c1cc[nH]n1,,,,,,,,,,,,-1.321557065635789,,-0.6103657075297496,-0.4209260537547133,-2.013907425149306,,,,,,,-0.2349876096931132,-1.029933852721134,,,,,,,-1.5049695565158183,-0.3699021991651162,-0.7975319396142942,,-1.3837014123623412,,,,,-0.9755653788500556,,,-0.3914798657173691,-1.092782700395898,,,,-1.6599922094564454,,-1.5486206273911454
O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1.[Na+].[Na+],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0260187858636816
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,,,,,,,,,,,,,,,,,,,0.0617812830440376,,,,0.0853399119665384,1.1899558055841637,,,,,,-0.3100991837664708,,0.1193799429556202,,-0.1080673687292836,,-0.3881625278990198,,-0.3316097416597336,,,,,0.0195436247868665,,,,0.9035954081226982,,,
O=[N+]([O-])c1ccc(N/N=C/c2ccc[nH]2)c([N+](=O)[O-])c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.052797339024129
O=[N+]([O-])c1ccc(N/N=C/c2ccc[nH]2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.018871150367018
O=[N+]([O-])c1ccc(N/N=C/c2ccco2)c([N+](=O)[O-])c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.110789286870404
O=[N+]([O-])c1ccc(N/N=C/c2ccco2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.021388807022559
O=[N+]([O-])c1ccc(N/N=C/c2cccs2)c([N+](=O)[O-])c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.411819285574447
O=[N+]([O-])c1ccc(N/N=C/c2cccs2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.031607973941424
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.619531375669821,,-1.2125827349612937,,,,,,,,,,-4.09504371821163
O=[N+]([O-])c1ccc(O)c2ncccc12,,,,,,,,,,,,,-1.2393629280185154,-1.0983675083604043,-1.4611580308809646,,,,,,,,-1.809822738649775,-1.2732910224927776,,,,,,-1.9701388410257228,,-1.7599028465952982,,-1.977539045093152,,,,,,,,,-1.9185865792007104,,,,,-1.4856186295414182,,
O=[N+]([O-])c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,,-0.3003741474433591,,,-0.9781368383790316,,0.0354412251524738,-0.0350554958072618,,,,,-1.1928186014518665,-0.5641377555565452,-0.8829543259714892,,,,,,,,-2.1443595794690653,-0.7472105484325617,,,,,,-2.537596439726676,,-2.032648906929526,,-2.2716123044089653,,,,,,,,,,,,,,,,
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2nccs2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4269798560823166,,,,,,,,,,-3.630997567485521
O=[N+]([O-])c1ccc(S(=O)(=O)[O-])cc1.[Na+],,,,,,,,,,,,-2.841216236830641,,-0.6516478968440588,,,,,,-2.052570030676785,,,-1.64225394603664,-2.952260624009599,,,,,,,,,,-2.2643079808461386,,,,,,,,,,,,,,,,
O=[N+]([O-])c1cccc(Cl)c1Cl,,,,,,,,,,,,,,,,,,,-0.5956770482663111,,,,-0.3436020841528496,0.987162011596079,,,,,,-0.4859766714048663,,-0.2307446348176633,,-0.2154856926910608,,-0.8297681327624802,,-0.8724553435370733,,,,,-0.3127138367872317,,,,0.1900722020380756,,,-3.570638848579044
O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1.[Na+],,,,,,,,,,,,-2.09356360753637,,-1.8812177810091564,,,,,,-3.660401942110397,,,-1.107093214676676,-3.2602096882155847,,,,,,,,,,-2.1932918004811834,,,,,,,,,,,,,,,,
O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,,,,,,,,,,,,,,-1.762939849934417,-1.9936678524164484,,,-1.6716872581812925,,,,,-3.0299391149678723,-1.8978866037554007,,,,,,,,,,,,,,,,,,,-3.1111383059217954,,,,,-1.8761028494766776,,
O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,,,,,,,,,,,,,,-0.6096333609114656,-0.8340794648009104,,,-1.121878491605239,,,,,-2.079936867973728,-1.1286763704513345,,,,,,-2.459985648359486,,-1.8290428048374048,,-2.346501352866096,,,,,,,,,,,,,,-1.6529130774719258,,
O=[N+]([O-])c1cccc2ccccc12,,,,,,,,,,0.3563661245853251,,,,0.8525400368825318,0.9644797924548488,0.9130662880418948,,,-0.6267443937213234,,1.0787853278584096,0.4735040353125562,-0.3131383158575335,0.6613726420431484,,-1.080032457072121,-0.7218760100784414,,-0.5201123505399942,-0.5486328611473185,,-0.4115615179873128,0.7732877571766257,-0.4062347672364073,,-0.8626083235307554,-0.3966792610611127,-0.8705743483453223,-0.3831038175296153,-0.3999291524222947,-0.3898985122040375,,-0.3925460849859705,,,-0.430982717292417,,0.8320660224238264,,
O=[N+]([O-])c1ccccc1NS(=O)(=O)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1700013390456203,,,,,,,,,,-4.006918996576347
O=[N+]([O-])c1ccn([N+](=O)[O-])n1,0.7014199070250426,,,,,,,,,,,,,,1.1545063334773504,0.2477279713440202,,,-2.4425230122558856,,0.8347898092734204,,-0.3367085741753551,0.69351300588767,,,,,,,,0.0821592768618228,,,,,,-2.547898197905148,,,,,,0.7842899004072791,,,,0.0849994758787344,,-1.643450396204313
O=[N+]([O-])c1cn[nH]c1,,,,,,,,,,,,-1.212094866738403,,-0.2407110356679588,0.0528205239877391,,,,,,,,-0.0715467552216087,-1.2030452611112772,,,-0.1254503190264012,,-0.1403696470439673,-0.1040719314981337,,0.1855206978919308,-0.9837144677330866,0.0348587501256508,,,,,,,-0.0813832276299475,,0.176232131389266,,,,,,,-0.7984414100667427
O=[N+]([O-])c1cn[nH]c1[N+](=O)[O-],,,1.0067034611139738,,,,,,,,,1.261766092676733,,,0.2480865407198443,-1.7171385154618106,-1.928673044031976,-1.8506351635797016,,,,,,0.0117289068914924,,,0.5921767183488919,,0.574155547299318,0.9160556575243244,,,,0.7053956381509353,,,,,,,0.7258825577495531,,0.9711668431732892,,,,,-1.725621756664987,,-0.6376102977770153
O=[N+]([O-])c1ncccc1O,,,,,,,,,,,,0.7467421650182514,,0.6780417181390201,0.6977875562499373,,,,,,,,0.0779982837378252,0.352691096435031,,,,,,-0.2187018871186961,,0.4880026641926576,,,,,,-1.957272313806797,,,,,0.0134575035726536,,,,,,,-0.9332800780660296
