SMILES,LogS_acetone,LogS_acetonitrile,LogS_ethanol,LogS_ethyl acetate,LogS_isopropanol,LogS_methanol,LogS_n-butanol,LogS_n-propanol,LogS_water
O=C(O)COCC(=O)O,,,,,,,,,0.6510087612132215
O=C(O)COc1ccc(Cl)cc1,,-0.6592404481178982,-0.1390570549936929,-0.4180550049922193,-0.3588051682233236,,-0.4108213323675241,-0.3166305844877216,
O=C(O)COc1ccc(Cl)cc1Cl,0.3358327330179813,-0.0990487468594066,0.3574557380908017,-0.0524100275033804,0.0455178558279464,,0.0772929650124808,0.1271512363676198,
O=C(O)COc1ccc2ccccc2c1,-0.1075518900551965,-0.7920243598388162,-0.4200414671144789,-0.6372373919581876,-0.7196049402180356,-0.2415396837499723,,-0.6148863586494061,
O=C(O)CS.[Na],,,-1.6119002820498949,,-2.866575810466368,-1.331176101014224,,-2.231195819801575,0.9803022081433652
O=C(O)CSc1ccc2ccccc2c1,,,-1.3142448264388449,,-2.2008488641264328,-1.6006305671624277,,,-3.756311784582719
O=C(O)C[C@H](O)C(=O)O,0.4227991964840941,0.0524266824486264,0.5332265111773247,-1.0678329107826687,0.4533763339370379,,0.1880504917421369,0.3168575579690883,
O=C(O)Cc1c[nH]c2ccccc12,-3.405584457102597,-3.815302182924996,-3.5995926624473245,-3.378471169243129,-3.475912485661877,-3.5386049405295736,-3.456366820060771,-3.618088424482216,
O=C(O)Cc1ccc([N+](=O)[O-])cc1,,-0.2833768330813348,0.2694005020069798,-0.3598969187848491,-0.295799431229754,0.6546096039165057,-0.1177813540097101,-0.0090477828954209,-1.9351373286458096
O=C(O)Cc1cccc2ccccc12,0.6122284030550594,-0.0087105883560844,-0.0753509376869432,0.1102743669662479,-1.2609698445909987,0.5641826443749356,,,
O=C(O)Cc1ccccc1Cl,0.7245575214239388,0.4894943042105398,,0.5511387190124776,0.7438095495467314,,0.5551690851154847,0.6902153311826541,-1.6611862884571904
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-0.4309809406003351,-1.325757134269126,-0.7710115794072795,,,,,,
O=C(O)Cc1ccccc1[N+](=O)[O-],,-0.4466032028670597,-0.184510821702214,-0.3903715320028117,-0.5401281999775048,0.1326254893993848,-0.5834995052656632,-0.4419814016563517,-2.2360055510795456
O=C(O)Cn1cnnn1,0.2049793079409615,,0.1429783164761352,-0.8456395457865271,-0.2936595703661532,0.6575260684671029,,-0.2698543369827034,-0.0461530179737183
O=C(O)[C@@H](O)CCc1ccccc1,,,,0.2210819216263279,,,,,-1.226585801599537
O=C(O)[C@@H]1CCCN1,-2.5587603372529464,-3.242832844055358,-1.117598762503297,,-2.0010259011993883,0.1697526070155324,-1.6249086800653951,,1.152473223076885
O=C(O)[C@@H]1CSCN1,-2.3919988427763794,-3.242832844055358,-2.669064844225886,-3.133166923165622,-3.051115873004953,-2.7382737834610062,,,-0.670978260729018
O=C(O)[C@@H]1C[C@@H](O)CN1,-1.7227256563723037,-2.907025541103248,-2.604598167936576,-2.0541449362546014,-2.8879761268604347,-2.3744672610739146,-2.8752535783599487,-2.7734257675123355,0.4486566450513978
O=C(O)[C@@H]1Cc2ccccc2N1,,,-1.311958710393456,,-1.5877177753199232,-0.7936684894223,-1.3636300134775592,-1.6894829537012406,-1.7565097026839804
O=C(O)[C@H](O)[C@@H](O)C(=O)O,-0.5787010909295255,-1.592604640805899,-0.0175152200341812,,-0.3620162866468999,,-0.5505801879747574,-0.3542400496284144,
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,,,-2.4962019445821007,,-1.720757215672094,-2.5536420504024093,,-1.640366130250694,-3.492981837695824
O=C(O)c1c(O)cccc1O,,,0.7744604026594609,,0.680190748084603,0.9085978060886144,0.5140610163414292,,
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,-3.729618028864052,,-3.40053108679763,-4.876586773035302,-3.55730925067073,-2.7507775248940485,-3.5585348872285656,-3.3398100780009314,-2.431606875858117
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,,,,,,-0.5246464150210486,,,
O=C(O)c1cc(O)c(O)c(O)c1,,-0.2701019427386771,,,-0.4244977781961226,0.2264398167307075,,-0.3384692258167027,-1.05799595703623
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,,-0.6738505823050559,-0.2121026112678078,-0.3723847011079048,-0.5867513080493486,0.0696266291544989,-0.6228959172709284,-0.5143595731471886,
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,,-0.4644878601195183,0.0823923387193679,-0.1713884278723251,-0.2620594591965104,,-0.6545292674855372,-0.1334242066359305,-1.1752626576630365
O=C(O)c1cc([N+](=O)[O-])ccc1O,,-0.016508239923287,-0.170967598832798,-0.4859267070607728,-0.3032414516385263,0.0415233320059601,-0.5094120736645529,-0.3240551781707509,-2.426629084979468
O=C(O)c1cc2ccccc2[nH]1,,,0.1114980924013207,-0.183659743786896,-0.0732491300760742,0.3025861290252351,-0.151557445699636,-0.0773322987813662,-2.4245130862970545
O=C(O)c1cc2ccccc2cc1O,-0.2903797798433931,,-0.4177967005903051,-0.6352287326220405,-0.5037752538513222,-0.4858852162205322,-0.5219002453623321,-0.4935923614011756,
O=C(O)c1ccc(-c2ccc(C(=O)O)o2)o1,,-4.484992368739609,,,-2.886111065206873,-2.090143001887907,,,-4.272839876065852
O=C(O)c1ccc(-c2ccccc2)cc1,,,-1.200955628304577,-1.172103327260292,-1.2908926518121355,-1.1998885964050576,-1.2865951296593097,-1.2425873916579695,
O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,,-1.6985046465682008,-0.607934238217307,,,-0.5291216161844765,,,
O=C(O)c1ccc(Br)cn1,,-1.2134251788001025,-0.6004502917722514,-1.0828592377699455,-0.6942892251964112,-0.5097622160236784,-0.6766837164315571,-0.6050741257335457,
O=C(O)c1ccc(C(=O)O)cc1,,,,,,,,,
O=C(O)c1ccc(C(=O)O)o1,,,-1.293520562329832,,,-1.0386134618130214,,,
O=C(O)c1ccc(CO)cc1,,,-0.1854933227619995,-1.1727722658221396,-0.3411363974081088,-0.034312104674323,,-0.3867965666434361,-1.7795954296641068
O=C(O)c1ccc(Cl)cc1C(=O)O,,,,,,,,,0.8324763594599353
O=C(O)c1ccc(Cl)cc1Cl,-0.1615592955944994,-0.9413922883543964,-0.0122546590612826,-0.37665995812306,-0.1062663129035755,0.0240898682501283,-0.1864008340476161,-0.1344798642330574,
O=C(O)c1ccc(O)c(O)c1,,,-0.272111627274155,-1.3090218883552558,,-0.0644865654616985,,,-0.9285393687249428
O=C(O)c1ccc(O)cc1,,,,,,,,,
O=C(O)c1ccc([N+](=O)[O-])cc1,,,,,,,,,
O=C(O)c1ccc([N+](=O)[O-])cc1C(=O)O,,,,,,,,,0.8041892970312619
O=C(O)c1cccc(C(=O)O)c1,,,-1.1552103199839736,,-1.3699551926590816,-1.0723041226814682,-1.5374829654644506,-1.3133748598040014,
O=C(O)c1cccc(C(=O)O)n1,,-2.234112786874924,-1.0006778476618974,-2.0373485099077966,-1.1371804151100529,-0.7749039515179558,,-1.1623517765696043,
O=C(O)c1cccc(Cl)c1C(=O)O,,,,,,,,,-0.8602858050450974
O=C(O)c1cccc(Cl)c1C(=O)c1ccccc1,-1.454109505923182,,,-1.0042985350449578,,,,,
O=C(O)c1cccc(O)c1,0.251661178318228,-0.6504418753080373,0.3079391990314635,-0.282257567746922,0.2258168107093283,0.4099896828217678,0.0435154395161042,0.1597063679385039,
O=C(O)c1cccc(O)c1O,0.2025593851695761,-0.6534825353390774,0.2326602720550323,-0.2278611167068473,0.0696769234717014,,-0.0610778199276403,0.0419086524789927,
O=C(O)c1cccc([N+](=O)[O-])c1,,,0.5581073787601768,0.210838198720741,0.4252730966529346,0.8170423930108596,0.2691700136916615,0.3672714072863368,
O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,-0.0756707544815507,,,-1.0316966266986252,,,,,-1.0736574323379495
O=C(O)c1cccc([N+](=O)[O-])c1O,,0.0395019937236028,0.0546075663510437,-0.1230709970254887,-0.1656186449606744,0.2362049704167519,-0.277172131667236,-0.0801213975480785,-2.0155379618047573
O=C(O)c1cccc2ccccc12,,,-0.3031984870162504,-0.509223646492442,-0.4724085360543954,-0.285276752830194,-0.4714661419401108,-0.4302696057565496,
O=C(O)c1ccccc1,,,0.5329128899649274,0.2439912030250223,,0.623747194591973,0.3174550607306902,0.4186248065719871,
O=C(O)c1ccccc1C(=O)O,,-0.3185318020182863,,,,,,,-1.4055658329069831
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,,,0.0953010788030651,,0.1410050026933645,0.0517981429713133,0.1668460815767122,,-4.49170872365513
O=C(O)c1ccccc1Nc1ccccc1,-0.4517091583598628,-1.360258008451615,-0.7793421718401878,-0.7219575692726746,-0.9084031811493202,-0.8873804294065072,-0.8406702086101658,-0.8111414374026058,
O=C(O)c1ccccc1O,0.457368701872792,,0.4302563605318825,0.1808898684222911,0.339790995068831,0.5377561907277657,0.237940377462893,0.3059245030152143,-1.7339372404894096
O=C(O)c1ccccc1[N+](=O)[O-],,,,,,,,,
O=C(O)c1cccnc1,-1.808544095789386,-2.490358909892048,-1.275312186727942,-2.257902347739196,-1.441544926714067,-1.0238120975480107,-1.5970500355415131,-1.4177666707635797,-0.916471251473276
O=C(O)c1cccnc1Cl,-0.6866385965533399,-1.299696298144079,-0.9330073077526436,-0.5878742546184067,-0.9610093053152176,-0.901961093515488,,-0.9000393872246909,-2.0716544672170123
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,-0.3971616645614834,-1.6051986287993052,-0.622387211699005,,,,,,
O=C(O)c1ccco1,0.5006858926283839,0.1149369974408679,0.6263216135371981,0.1035275520452482,,1.2665100980473474,,0.4561735697636713,-0.4521351041443561
O=C(O)c1ccncc1,,,,,-2.135825932789869,,,-1.9615048693936048,-1.4332063452238408
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-3.898558605376833,,-3.860445624854688,,,-3.696803008089353,,-4.560615852142945,-3.702042792669761
O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,,,-1.929027059342045,,,,,,-3.495309305763825
O=C(OCCO)c1ccc(C(=O)OCCO)cc1,,,-1.7140014658128184,,,-1.4555519602246063,,,-2.75124847420837
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,,,-2.525187243033585,,-3.1434053483730526,-2.8466615875598564,-3.230492837748254,-2.918811389891091,
O=C(Oc1ccccc1)Oc1ccccc1,,,-0.7347959014575927,,-0.9411247048035288,-0.530416877142686,-0.9043584736263892,-0.7588163871157374,
O=C(Oc1ccccc1)c1ccccc1O,,,0.0739241988858871,,-0.1744428542722104,0.0746811475155305,0.0378652277555206,0.0386243540883337,
O=C([O-])/C=C/C(=O)O.[Na+],-3.4176260221441312,-2.998958539160612,-2.959821377717187,-2.906975430413829,-3.4036342598915383,-1.950093210924871,-3.2960652968757955,-3.0744831263145023,-0.2941527671261396
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],,,,,,,,,0.3988580603286806
O=C([O-])CCC(=O)[O-].[Na+].[Na+],,,,,,,,,-2.6468002648037148
O=C([O-])CCP(=O)([O-])c1ccccc1.[Na+].[Na+],-3.30284756503228,,-2.919043290442276,,,-3.2651054067668914,,,-1.299610781859594
O=C([O-])c1cccc(S(=O)(=O)O)c1.[Na+],,,,,,,,,0.2979564541360429
O=C([O-])c1nc[nH]n1,-1.4986116667970466,-1.5670697045134172,-1.3604644001143105,,-1.6080698778418292,-0.9356142953792356,-1.5139726298087526,-1.5172268455738758,
O=C(c1ccc(F)cc1)c1ccc(F)cc1,0.1367516165267778,-0.2296176073514965,-0.8380863794712913,0.058114407562653,-0.9825826770830174,-0.8124449450840605,-0.9154700026327258,-0.8565173827421715,
O=C(c1ccccc1)C(O)c1ccccc1,-0.7632685253930233,-1.0135272453368322,-1.4512663576820175,-0.9774779676385524,-1.790747064290614,-1.2354479867908958,-1.8149299222346245,-1.72711456322319,
O=C(c1ccccc1)c1ccc(Cl)cc1,0.365818538777448,-0.0586685978324914,-0.5806195849401751,0.3112285122839941,-0.6929014537930023,-0.6289576158438239,-0.348793087185372,-0.5535776931859856,
O=C(c1ccccc1)c1ccc(O)cc1O,,,,,,,-0.9215386753259622,,
O=C(c1ccccc1)c1ccccc1,1.0061062032815942,1.1384275384787188,0.2381108740442498,0.831929918693889,0.380483492992339,0.150662334686179,0.5279113450085463,0.418469692955195,-0.3839549013043887
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,-0.5569840007604016,-0.383071205424882,-1.333975326433574,,-1.86616907815071,-1.0026482475680627,-1.4635096860054833,-1.3322631974259966,-2.211432638096007
O=C1C2C3C=CC(C3)C2C(=O)N1O,-0.1959734363516551,-0.2973412558521459,-0.035904681311109,-0.857238621246857,-0.3395387587928782,0.4458863225216987,,-0.3280108634100258,
O=C1C=CC(=O)N1c1cc(F)c(Br)c(F)c1,-0.9532868972881656,-1.2708359304313477,-2.289002507441783,,,,,,
O=C1C=CC(=O)N1c1ccccc1Br,0.358486278216826,0.0201080722271496,-0.4474477564641668,,-0.6806012065667973,-0.2003874515152843,-0.9338077893998552,-0.7485076059531429,-1.714557122661999
O=C1C=CC(=O)O1,-0.4331211842477949,-0.2188493385896867,,-0.6398619963951541,-0.6259313351118342,0.0806925547208165,-0.8925200908522142,,
O=C1C=CC(=O)c2ccccc21,-0.2916036437120983,,-1.239333747904222,,,,,,
O=C1CCC(=O)CC1,0.7456384593087687,1.011378445993047,0.15951966272575,0.3467960661095615,-0.0198765185608359,0.8448124830138019,-0.3028194743689227,-0.243991620166346,
O=C1CCC(=O)O1,0.2736756285696944,0.4818436113939605,,-0.1247040680678593,-0.0037145958566122,,,,
O=C1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,-0.4384805188967483,,-1.3629661961513255,,-1.5629774723618886,-1.3375847198974848,,,
O=C1CCC(c2ccccc2)=NN1,,,-1.1547009628947695,-1.043223203185914,-1.3909683458609248,,-1.283834219936531,,-4.384255753876258
O=C1CCCC(=O)C1,-0.043214671502838,-0.4145495093066049,,-0.7931017600753648,,,,,
O=C1CCCC(=O)O1,,,,,,,,,
O=C1CCCCCCCCCCC1,0.7348334436602919,0.5589034247903382,0.3983250719111412,0.7312392789373529,0.5134709292366505,0.2548696241330644,0.4483867321669887,0.5972063740579443,
O=C1CCCCCN1,,0.8991660454269546,,0.3856309238109203,,,,,
O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,-2.783506622767348,-2.0037378923025484,-2.2844549077669685,,-2.396382594386863,-1.3409751471480151,-2.319011178813009,,-0.8861790528067122
O=C1CC[C@@H](C(=O)O)N1,-1.0293317440621923,-1.3297357164005554,-0.2723616397603212,-1.9327492325881743,-0.551943183052988,0.3287035197661893,-0.7877976218424537,-0.561131690402029,0.7721452403811945
O=C1CCc2cc(O)ccc2N1,,-2.0384268669873884,-1.2538058669296663,-2.0558608030245367,-1.4058094104259682,-1.0546612430729905,-1.5310681764638503,-1.441797216178522,
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,-1.3440247792142153,-1.6442685898180704,-1.926880290076238,-2.2452143634584147,-2.2591893464293444,-1.6271193211889456,-1.7843436628376677,-1.963407266569048,
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,-3.1936721846763776,,,,-3.6573049179958073,,,-3.3584929163736783,
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,,,-2.227058530540308,,,,,,-4.978623848139112
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,,-0.027519904996731,-4.945170870494647,-0.8612614804336705,-0.8157228193874316,-0.6304014019625963,-1.8227977618852265,,-4.256916894334066
O=C1Cc2cc(F)ccc2N1,0.0511417796137412,-0.2300655507059105,,-0.6665485615930573,-0.3802094854065138,0.0360699905360605,,-0.2061304506558914,
O=C1Cc2ccccc2N1,-0.0597494645992387,0.1068675049719068,-0.8363777461188104,0.2765290036702301,-1.051803253762114,-0.9607488773637034,-1.4886275368324384,-0.2684156831494958,
O=C1N2CN3C(=O)N([N+](=O)[O-])C4C3N(CN3C(=O)N([N+](=O)[O-])C(C23)N1[N+](=O)[O-])C(=O)N4[N+](=O)[O-],-2.8174658590955066,-2.5423652616365926,,-2.878876007137741,,-3.6484922977539394,,,
O=C1N2CN3C(=O)N4CN5C(=O)N6CN7C(=O)N8CN9C(=O)N%10CN%11C(=O)N%12CN1C1C2N2CN%13C(=O)N(CN%14C(=O)N(CN%15C(=O)N(CN%16C(=O)N(CN%17C(=O)N(CN1C2=O)C%12C%11%17)C%10C9%16)C8C7%15)C6C5%14)C4C3%13,,,,,,,,,-0.8923616807909643
O=C1N=c2ccccc2=N1,,,-1.20177816057185,-1.9175835416625948,-1.3907334757695182,-1.100383434964298,-1.376209571150859,-1.4247759028514717,
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,,,,,,,,-1.4526676506343092,-4.269640194641964
O=C1NC(=O)C2C3C=CC(C3)C12,-0.5656726201591633,,-0.8656784469929149,-0.8790338131764794,,-0.5838590948618616,,,
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-0.4570529475406245,-0.9730210962715324,-1.5451995315234148,-0.8188856996638265,-1.7267853380142606,-1.1711459065605438,,,-1.861677824072484
O=C1NC(=O)c2ccccc21,-0.8553834119912724,-1.397990078219131,-1.5323770175432654,-1.2405165566511975,-1.5386750908502576,-1.3420387277524106,-1.6148879065857906,-1.5638330745321238,
O=C1NC23NC(=O)NC2(N1)C(=O)NC3=O,-2.810534699117865,-3.3855039957918605,-2.63307039629735,-3.026702905649396,-2.51415122480312,-1.0650459498343952,,-3.087073035401138,-2.0541273857509417
O=C1NS(=O)(=O)c2ccccc21,-0.3387330288801148,-0.8478054079888991,-0.8518551188170043,-0.7552416814136973,-1.0801837892321755,-0.6169850296338809,,-1.150574874959466,
O=C1Nc2ccccc2C1=O,-0.7630421305705541,-0.9343159579073425,-1.1547980850710438,-1.3073879040862375,-1.2621169570400477,,,,-2.5459318863234057
O=C1OC(=O)C2C3C=CC(O3)C12,-0.0964257327202493,-0.0437358483569849,-1.7582662922811558,-0.6110315524632943,,,,,
O=C1OC(=O)[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C1,-0.018487869184119,,-1.1196710837459718,-0.2841397616461487,,-0.7114814538875186,,,
O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1,0.4732283676336022,,-0.7949047272263874,0.1234798537581473,,,,,
O=C1OC(=O)c2c(Cl)cccc21,0.537542573385544,0.285578861459254,,0.1494894845399793,,0.311608163492982,,,
O=C1OC(=O)c2cc(Cl)ccc21,0.6462821368442407,0.5023880877369494,,0.4224531849105808,,0.5184583408444491,,,
O=C1OC(=O)c2ccc(Br)c3cccc1c23,-1.6588188922756657,,-2.921521613446389,,,-2.5352364513520493,,,
O=C1OC[C@H]2[C@@H]1N(Cc1ccccc1)C(=O)N2Cc1ccccc1,,,,-0.6367177324514307,,-0.9152082883834316,,,
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],,-0.7652199990223282,,,,,,,
O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-2.443639776518377,-2.570686775310076,-1.9998092813149044,,-2.2193762988383767,-1.1516214096312394,-2.473122967429287,-2.402724384210098,
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,-2.45094386380431,-2.418735451442187,-1.03862237819063,-2.990385218790326,-1.5363361387646466,-0.3884836441386949,,,0.2314517290674604
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.[Na],-3.473636865429768,,-3.1816812458415487,-3.97768899196396,-4.1105970500019176,-2.0096704415713003,,,0.5447458156680913
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,,,,,,,,,-2.85036607354432
O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O,,,-0.3344985689539345,,,,,,-2.3372982098599784
O=C1c2cccc(Cl)c2C(=O)N1c1ccccc1,-1.3520556436588784,-1.3828255542037042,,-1.6227236451317646,-2.960103295950356,-2.374182162656611,-2.650490322931276,-2.6016474760311428,
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,,,-3.276619823175746,,,-3.975078486860753,-3.074578532747381,-3.271773673727654,-4.501299836665359
O=C1c2ccccc2-c2ccc(Br)cc21,,-1.5377491590790793,-1.8460670749022747,-1.0498935561255558,-1.9996605211629777,-1.9841059097769984,-1.7046456882039789,-1.81001490860668,
O=C1c2ccccc2-c2ccccc21,,0.1271118929072165,-0.4099262059145673,0.3260519438766583,-0.5376666384171834,-0.6795948742067025,-0.492698462201746,-0.3925439937494468,
O=C1c2ccccc2C(=O)N1O,-0.8181566026738718,-1.161614320904495,-1.0431681919532612,-1.4415907659989446,,-0.8522561214138954,,-1.2831062940651412,
O=C1c2ccccc2C(=O)c2c(Cl)cccc21,-1.2129218106265542,,,-1.205995434746356,,,,,
O=CC(NS(=O)(=O)O)C(O)C(O)C(O)CO.[Na],,,-2.686795782924765,,,-1.944579989067099,,,0.297045444660578
O=C[C@H](O)[C@H](O)[C@H](O)CO,-1.3856302847784403,-1.5615530331083456,-0.6783965936210399,-1.95962682303666,-1.0336848958928722,0.1872985115870399,-1.2740832330433824,-1.0312730050276613,
O=Cc1cc(Br)c(O)c(Br)c1,,-1.2033311749114095,-1.148176166066342,-1.0600404366797629,-1.2123979753724912,-1.1380597852774332,-1.1634132802721155,-1.1733156072002693,-2.243530390833379
O=Cc1cc(C=O)cc(C=O)c1,-0.7408674701572504,-0.8649986637485668,-1.365611036560015,,-2.101636116412682,-0.8545772605505834,-2.0247772610895374,-1.7570074554488573,-2.3118914584277976
O=Cc1cc([N+](=O)[O-])ccc1O,-0.3164174070938001,-0.6721767806594842,-1.150186540800563,-0.6068696714706221,-1.4269591014046883,-0.8491036037990222,-1.69416111061182,-1.478496557718785,-2.3812606070605646
O=Cc1ccc(C(=O)O)cc1,,,-0.6984018689547214,,-1.0188908829466463,-0.6035678259126409,,,-2.69828834851421
O=Cc1ccc(C=O)cc1,-0.0034571675384637,-0.0130107674989212,-0.5352059953236751,-0.1869725151696338,-0.9682984715744956,,-0.688783122903183,-0.6166256917759773,
O=Cc1ccc(O)c(Br)c1,,-0.6705885276003524,-0.694991327841017,-0.8069947123914983,-0.7890897996710484,-0.6584700466026812,-0.7289989843463064,-0.7288953060679003,-2.1930287404436912
O=Cc1ccc(O)cc1,0.2713834047608766,0.0606757488300403,0.1833519621279371,0.1348714815526608,0.1495259469837462,0.2487754062390014,0.0671668304013389,0.1379780040924354,
O=Cc1ccc([N+](=O)[O-])cc1,0.2144556935717759,0.2197479187592409,-0.3312876061390061,-0.1010712667283906,-1.111047643783604,0.1945509455468809,-0.6989970415949046,-0.530736479626548,
O=Cc1ccc2ccccc2c1,,,-0.1726392885547216,,-0.2588034025650464,-0.3890260051464598,-0.314309538131019,,
O=Cc1cccc([N+](=O)[O-])c1,0.8836887884513157,0.9900269934517946,0.2605592364585862,0.6753973432328383,-0.6292254623707153,0.8697371649573731,-0.2132283098552944,-0.0318979951622348,
O=P(CCCO)(CCCO)CCCO,-2.0209423932922,,-0.4040089005553749,,-0.6883789499440177,0.1349459994903865,-0.917899209545694,-0.2926125270884072,
O=P(NC1CCCCC1)(Oc1ccccc1)Oc1ccccc1,-0.203969641707769,-0.6527204184004332,-0.1956845930216089,-0.4929255585233313,,0.0245308610755217,,,
O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-0.1964820094296445,-0.5441242600166002,,-0.6831707270975819,,-0.5565764483441806,,,
O=P(O)(CO)c1ccccc1,-1.6893880744362697,,,,,,,,
O=P(O)(O)c1ccccc1,0.3958027001936886,-0.4915263444264932,0.8944755712869897,-1.1856792395964957,0.6992533495773197,1.0737544789922835,0.517680009946348,0.8297360516241256,
O=P(O)(c1ccccc1)c1ccccc1,-2.1583964325614904,,-0.8739030141028526,-2.274235115202917,-1.1798963199264991,,,,
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,-2.2386510731144247,,-2.070779011574784,-2.073370716994173,,-3.09122604408659,,,
O=P([O-])([O-])OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O.[Na+].[Na+],-2.760778985048901,,-1.7874354199349043,,,-1.2649505470025648,,,-0.1254240425007178
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,-1.6263266371960052,,-1.0073041937821112,,,-0.8094540173340237,,,-2.215740756945177
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,,,,-0.6200927921261793,,,,,
O=P1(C(Nc2ccccc2)c2ccccc2)OCC2(CO1)COP(=O)(C(Nc1ccccc1)c1ccccc1)OC2,-2.8247476951654966,-3.066742387816196,-3.067037427834389,,-2.690606735007924,,,,
O=P1(O)OCC2(CO1)COP(=O)(O)OC2,-1.263970795727774,,,-2.0980903731519764,,,,,
O=P1(O)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,,,-1.0989041390966492,-2.470821500662841,-1.333110926606867,-1.065071031642789,-1.1082386132567306,-1.147184914288911,
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,-1.490358739588912,-1.5262390050058,-1.6343274360287283,-1.960728699434276,,-1.173430868962151,,,-2.110241914082404
O=P1(c2cc(O)ccc2O)Oc2ccccc2-c2ccccc21,-1.6801369205364574,,-1.4533840688833652,,,-1.5776889206025926,,,
O=P12OCC(CO)(CO1)CO2,-0.9147746215840428,-0.7381969403579497,-1.0137144110290557,-2.0263898588293485,-1.5023030310711762,-0.4365839202710053,,-1.5721553703365454,
O=S(=O)(NCl)c1ccccc1.[Na],,,-0.3324092590089513,,,,,-0.9793069851430904,-0.1466960330172448
O=S(=O)(Nc1ccc(Br)cc1Br)c1ccccc1,,,,,,,,,-5.10505136587723
O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,,,,,,,,,-4.032029760588902
O=S(=O)(Nc1cccc(Cl)c1Cl)c1ccccc1,,,,,,,,,-4.646679431648042
O=S(=O)(Nc1ccccc1)c1ccccc1,,,,,,,,,-3.328428394510351
O=S(=O)(Nc1ccccc1Cl)c1ccccc1,,,,,,,,,-4.318319618079372
O=S(=O)(Nc1cccnc1Cl)c1ccccc1,,,,,,,,,-3.7631838229107673
O=S(=O)(Nc1ncccc1Cl)c1ccccc1,,,,,,,,,-3.189148828908782
O=S(=O)([O-])C(F)(F)F.c1ccc2sc[nH+]c2c1,,,0.2889447116614598,,-0.010627201511401,0.4707925503238718,-0.1543383109089691,-0.0464095881261555,
O=S(=O)([O-])NC1CCCCC1.[Na+],,,,,,-1.1099774985102422,,,0.0060109716984256
O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1.[Na+].[Na+],,-2.7229957915787,-1.7264306278758017,,,-0.6236541695697301,-2.9636701672020584,-2.574862073183085,0.0849603012928199
